paragrafos,produto,tipo,classe,similaridade
"Em caso de mora no pagamento de qualquer quantia devida ao Agente de Letras Financeiras, os débitos em atraso ficarão sujeitos à multa contratual de 2% (dois por cento) sobre o valor do débito, bem como a juros moratórios de 1% (um por cento) ao mês, ficando o valor do débito em atraso sujeito a atualização monetária pelo IPCA, incidente desde a data da inadimplência até a data do efetivo pagamento, calculado pro rata die.",LF,ESCRITURA ,encargos_moratorios,0.9734212125384325
"A remuneração não inclui despesas consideradas necessárias ao exercício da função de Agente de Letras Financeiras durante a implantação e vigência do serviço, as quais serão cobertas pelo Emitente, mediante pagamento das respectivas cobranças acompanhadas dos respectivos comprovantes, emitidas diretamente em nome do Emitente ou mediante reembolso, após, sempre que possível, prévia aprovação, quais sejam: publicações em geral, notificações, extração de certidões, despesas cartorárias, fotocópias, digitalizações, envio de documentos, viagens, alimentação e estadias, despesas com especialistas, tais como auditoria e/ou fiscalização, entre outros, ou assessoria legal aos Titulares das Letras Financeiras.",LF,ESCRITURA ,despesas,0.9694504024098957
"O Agente de Letras Financeiras não antecipará recursos para pagamento de despesas decorrentes da Emissão, sendo certo que tais recursos serão sempre devidos e antecipados pelo Emitente ou pelos investidores, conforme o caso.",LF,ESCRITURA ,plano_de_distribuicao,0.9514066938193051
"Todas as despesas decorrentes de procedimentos legais, inclusive as administrativas, em que o Agente de Letras Financeiras venha a incorrer para resguardar os interesses dos Titulares das Letras Financeiras deverão ser, sempre que possível, previamente aprovadas e adiantadas pelos Titulares das Letras Financeiras e, posteriormente, conforme previsto em lei, ressarcidas pelo Emitente. Tais despesas a serem adiantadas pelos Titulares das Letras Financeiras, correspondem a depósitos, custas e taxas judiciárias nas ações propostas pelo Agente de Letras Financeiras, enquanto representante da comunhão dos Titulares da Letras Financeiras. Os honorários de sucumbência em ações judiciais serão igualmente suportados pelos Titulares da Letras Financeiras, bem como a remuneração do Agente de Letras Financeiras na hipótese de o Emitente permanecer em inadimplência com relação ao pagamento deste por um período superior a 30 (trinta) dias, podendo o Agente de Letras Financeiras solicitar garantia dos Titulares das Letras Financeiras para cobertura do risco de sucumbência.",LF,ESCRITURA ,despesas,0.9974880861138019
O crédito do Agente de Letras Financeiras por despesas incorridas para proteger direitos e interesses ou realizar créditos dos Titulares de Letras Financeiras que não tenham sido saldados na forma estabelecida neste Instrumento de Emissão será acrescido à dívida do Emitente e gozará das mesmas garantias que possuem os Titulares de Letras Financeiras.,LF,ESCRITURA ,destinacao_dos_recursos,0.971171438546993
"Não haverá devolução de valores já recebidos pelo Agente Fiduciário a título da prestação de serviços, exceto se o valor tiver sido pago incorretamente. [Nota Machado Meyer: item incluído pelo Agente de Letras.]",LF,ESCRITURA ,despesas,0.9552852077602499
"Eventuais obrigações adicionais do Agente de Letras Financeiras ou alteração nas características da Emissão facultarão às Partes, de comum acordo, a revisão da remuneração prevista na Cláusula 11.3.1 acima.",LF,ESCRITURA ,remuneracao,0.9584080304301126
Da Substituição do Agente de Letras Financeiras,LF,ESCRITURA ,substituicao,0.9651261207240198
"Nas hipóteses de impedimentos temporários, renúncia, intervenção, liquidação extrajudicial ou qualquer outro motivo de vacância do Agente de Letras Financeiras, será realizada, dentro do prazo máximo de 30 (trinta) dias contados do evento que a determinar, Assembleia Geral para a escolha de novo Agente de Letras Financeiras, a qual poderá ser convocada pelo próprio Agente de Letras Financeiras a ser substituído, pelo Emitente ou por Titulares de Letras Financeiras que representem 10% (dez por cento), no mínimo, das Letras Financeiras em Circulação.",LF,ESCRITURA ,substituicao,0.9831026053538786
"Na hipótese de a convocação não ocorrer em até 15 (quinze) dias antes do término do prazo referido na Cláusula 11.4.1 acima, caberá ao Emitente efetuá-la. Em casos excepcionais, poderá a CVM convocar a Assembleia Geral de que trata a Cláusula 11.4.1 acima para a escolha de novo agente de Letras Financeiras ou nomeação de substituto provisório.",LF,ESCRITURA ,vencimento_antecipado,0.9777418393378556
"Na hipótese de o Agente de Letras Financeiras não poder continuar a exercer as suas funções por circunstâncias supervenientes à data de celebração deste Instrumento de Emissão, deverá comunicar imediatamente o fato ao Emitente e aos Titulares de Letras Financeiras, solicitando sua substituição.",LF,ESCRITURA ,substituicao,0.9729529493967962
"É facultado aos Titulares de Letras Financeiras, após o encerramento da distribuição, e sem necessidade de concordância pelo Emitente, proceder à substituição do Agente de Letras Financeiras e à indicação de seu eventual substituto em Assembleia Geral especialmente convocada para esse fim.",LF,ESCRITURA ,destinacao_dos_recursos,0.9660052041606798
"A substituição em caráter permanente do Agente de Letras Financeiras deverá ser objeto de aditamento ao presente Instrumento de Emissão, que deverá ser inserido no registro desta Emissão na B3 em até 15 (quinze) dias da sua celebração.",LF,ESCRITURA ,substituicao,0.9746232794380124
"Não obstante o disposto na Cláusula 11.4.5 acima, a substituição do Agente de Letras Financeiras deverá ser comunicada à CVM no prazo de até 7 (sete) Dias Úteis contados do registro do aditamento deste Instrumento de Emissão no órgão competente a que faz menção a Cláusula 11.4.5 acima.",LF,ESCRITURA ,substituicao,0.9763260829285515
"O Agente de Letras Financeiras entrará no exercício de suas funções a partir da data da celebração deste Instrumento de Emissão ou, na hipótese de Agente de Letras Financeiras substituto, de eventual aditamento relativo à substituição, devendo permanecer no exercício de suas funções até a sua efetiva substituição ou cumprimento de todas as suas obrigações previstas neste Instrumento de Emissão e na legislação em vigor.",LF,ESCRITURA ,substituicao,0.9637245650259039
"Aplicam-se às hipóteses de atuação e substituição do Agente de Letras Financeiras, no que for aplicável, as normas e preceitos da Lei das Sociedades por Ações e normas da CVM no que diz respeito à atuação e substituição de agente fiduciário de debenturistas.",LF,ESCRITURA ,substituicao,0.9488358130204134
ASSEMBLEIA GERAL DE TITULARES DE LETRAS FINANCEIRAS,LF,ESCRITURA ,mesa_diretora,0.9683901096807008
Disposições Gerais Aplicáveis à Assembleia Geral,LF,ESCRITURA ,direito_de_preferencia,0.9540887664891127
"Os Titulares de Letras Financeiras poderão, a qualquer tempo, reunir-se em assembleia geral, a fim de deliberarem sobre matéria de interesse da comunhão de Titulares de Letras Financeiras, aplicando-se a tais reuniões o disposto nesta Cláusula 12 (“Assembleia Geral”).",LF,ESCRITURA ,quorum_de_instalacao,0.9447784657889484
Convocação,LF,ESCRITURA ,mesa_diretora,0.9521445902007108
"A Assembleia Geral pode ser convocada pelo Agente de Letras Financeiras, pelo Emitente, pela CVM ou por Titulares de Letras Financeiras que representem, no mínimo, (a) 10% (dez por cento) das Letras Financeiras em Circulação; ou (b) pela CVM. ",LF,ESCRITURA ,mesa_diretora,0.9761809666666625
"A convocação dar-se-á mediante anúncio publicado por pelo menos 3 (três) vezes nos órgãos de imprensa nos quais o Emitente deve efetuar suas publicações, respeitadas outras regras relacionadas à publicação de anúncio de convocação de assembleias gerais constantes da Lei das Sociedades por Ações, da regulamentação aplicável e deste Instrumento de Emissão.",LF,ESCRITURA ,quorum_de_deliberacao,0.9618489778483267
"As Assembleias Gerais serão convocadas com antecedência mínima de 15 (quinze) dias e, em segunda convocação, com antecedência mínima de 8 (oito) dias.",LF,ESCRITURA ,integralizacao_e_forma_de_pagamento,0.9402859658548719
"Será considerada devidamente convocada a Assembleia Geral dos Titulares de Letras Financeiras em que comparecerem os Titulares de todas as Letras Financeiras em Circulação, independentemente das formalidades previstas em lei e neste Instrumento de Emissão, especialmente o disposto nas Cláusulas 12.2.2 e 12.2.3 acima.",LF,ESCRITURA ,do_agente_fiduciario,0.9123648358183861
"As deliberações tomadas pelos Titulares de Letras Financeiras, no âmbito de sua competência legal, observados os quóruns estabelecidos neste Instrumento de Emissão, serão existentes, válidas e eficazes perante o Emitente e obrigarão a todos os Titulares de Letras Financeiras em Circulação independentemente de comparecimento ou voto na respectiva Assembleia Geral.",LF,ESCRITURA ,quorum_de_deliberacao,0.9761094086648507
"Independentemente da Assembleia Geral, ou mesmo antes de sua realização, o Titular de Letras Financeiras poderá individualmente, a qualquer momento, tomar quaisquer medidas exigidas por lei para proteger os poderes, pretensões, faculdades e imunidades derivados deste Instrumento de Emissão ou das Letras Financeiras.",LF,ESCRITURA ,atribuicoes_especificas,0.9324883862900885
"Os atos ou manifestações por parte do Agente de Letras Financeiras que criarem responsabilidade para os Titulares de Letras Financeiras e/ou exonerarem terceiros de obrigações para com eles, bem como aqueles relacionados ao devido cumprimento das obrigações assumidas neste Instrumento de Emissão, somente serão válidos quando previamente assim deliberado pelos Titulares de Letras Financeiras reunidos em Assembleia Geral, observados os quóruns exigidos para determinada deliberação, conforme previsto neste Instrumento de Emissão.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9645071246190573
A convocação deverá indicar claramente as matérias a serem discutidas na respectiva Assembleia Geral.,LF,ESCRITURA ,mesa_diretora,0.963673385546722
Quórum de Instalação,LF,ESCRITURA ,quorum_de_instalacao,0.8973958234795981
"Para os fins de constituição de quórum deste Instrumento de Emissão, “Letras Financeiras em Circulação” significam todas as Letras Financeiras efetivamente emitidas, excluídas aquelas mantidas em tesouraria pelo Emitente. Não obstante, ficam excluídas da definição de Letras Financeiras em Circulação aquelas de titularidade de: (i) Controladas (direta ou indiretamente) do Emitente; (ii) sociedades integrantes do conglomerado econômico-financeiro ou grupo societário do Emitente; (iii) administradores do Emitente, incluindo parentes até segundo grau e quaisquer pessoas direta ou indiretamente a eles relacionadas; e (iv) fundos de investimento exclusivos do Emitente ou previdência privada patrocinada pelas pessoas referidas no itens (i) e (ii) acima.",LF,ESCRITURA ,quorum_de_deliberacao,1.0000000000000002
"A Assembleia Geral instalar-se-á, em primeira convocação, com a presença de Titulares de Letras Financeiras que representem, no mínimo, a metade das Letras Financeiras em Circulação e, em segunda convocação, com qualquer número de Titulares de Letras Financeiras.",LF,ESCRITURA ,quorum_de_instalacao,0.9518410128757921
"Será considerada devidamente instalada a Assembleia Geral de Titulares de Letras Financeiras em que comparecerem os Titulares de todas as Letras Financeiras em Circulação, independentemente de sua efetiva convocação.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9514746787230922
